course_code,skill_uri,skill_label,concept_type,rrf_score,rerank_score,combined_score,tier,confidence_level,decision,reject_reason,evidence_ids,extraction_sources
SC6019,http://data.europa.eu/esco/skill/a8d24a95-47b3-4f88-92e7-06600bcd3612,manage personal professional development,skill,0.234191,0.991159,0.739069,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/fbafa41f-cd05-4109-a649-8b44d306d779,create data models,skill,0.246766,0.984390,0.738103,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_CLO_L1;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/2b92a5b2-6758-4ee3-9fb4-b6387a55cc8f,perform data analysis,skill,0.209500,0.981704,0.725043,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/e465a154-93f7-4973-9ce1-31659fe16dd2,principles of artificial intelligence,knowledge,0.170304,0.961292,0.723996,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/5be3d306-6cf1-4b49-aa1d-01651dd4ba4c,object-oriented modelling,knowledge,0.208725,0.964764,0.737952,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/0760bfac-9a03-427a-ad84-ccd33a2f2ae8,mathematical modelling,knowledge,0.187080,0.972624,0.736961,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L23;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/143769cb-b61e-47d8-a61e-eedfbec1016c,business intelligence,knowledge,0.187765,0.963206,0.730573,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/8369c2d6-c100-4cf6-bd83-9668d8678433,utilise machine learning,skill,0.467360,0.855919,0.714352,SECONDARY,MED,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/418a56a2-7cfc-4b6d-8cf5-5c2add99a849,provide ICT system training,skill,0.222845,0.957249,0.711928,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/5608d5a0-6d5e-43b7-be37-616501729bb4,artificial neural networks,knowledge,0.246361,0.901302,0.704820,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/a80fb090-63f4-4b05-83a5-2f090deb7757,manage data collection systems,skill,0.179100,0.956425,0.698227,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/54924a2c-daca-40d3-9716-4b38ceb04f38,algorithms,knowledge,0.192617,0.881006,0.674489,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,data engineering,knowledge,0.190964,0.877173,0.671310,PRIMARY,HIGH,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/4216e465-7baa-4884-a241-54b197bb9278,perform data mining,skill,0.232289,0.861296,0.647594,SECONDARY,MED,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/97bd1c21-66b2-4b7e-ad0f-e3cda590e378,data analytics,knowledge,0.176851,0.723684,0.559634,OPTIONAL,LOW,accepted,,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L21;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,implement data warehousing techniques,skill,0.180822,0.974664,0.711511,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/00c04e40-35ea-4ed1-824c-82f936c8f876,incremental development,knowledge,0.182284,0.675311,0.502403,low_confidence,LOW,rejected,TRIPLE_FAIL_MISMATCH,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT4;SC6019_CLO_L3;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L23;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/3e2ab38a-4519-4bef-b762-a8bf4836a775,perform dimensionality reduction,skill,0.460700,0.138814,0.210380,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/0cc9c234-f817-4f4c-908a-4d28fe3b0f4a,coach employees,skill,0.170178,,0.145178,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/fafe0b9d-dbd9-46bd-b770-26299539ce66,ICT process quality models,knowledge,0.166622,,0.166622,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/0823ccef-813f-4f22-afef-ac0d68615e8f,computer simulation,knowledge,0.164474,,0.164474,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L19;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/23b45aa6-a479-486d-9e6f-062cbab7c68a,interfacing techniques,knowledge,0.163519,,0.163519,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_CLO_L1;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/41bf7ede-fc84-4a57-8c89-b548d11b0ba1,manage business knowledge,skill,0.162451,,0.162451,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/2450c3b3-e78e-435b-b84d-e05d984e71dc,software architecture models,knowledge,0.160904,,0.160904,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_BAIHOC_L15;SC6019_BAIHOC_L16;SC6019_BAIHOC_L18;SC6019_BAIHOC_L21;SC6019_BAIHOC_L22,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/0dc7aa1b-b5af-4f4b-81ce-ee22ed8b6926,assess ICT knowledge,skill,0.158392,,0.158392,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,0.151681,,0.151681,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L16;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L22;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/2180bd8c-86de-4889-8165-adac902eee9d,embedded systems,knowledge,0.148378,,0.148378,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L25,escoxlmr_skill;escoxlmr_knowledge
SC6019,http://data.europa.eu/esco/skill/93aaf65c-5aad-4e6f-a7ba-ce9bf7c0e6e6,information categorisation,knowledge,0.147804,,0.147804,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT3;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L21;SC6019_BAIHOC_L23;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/b0a3bb25-a02f-43ed-ab1f-994fa66a424a,online analytical processing,knowledge,0.144427,,0.144427,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L1;SC6019_CLO_L2;SC6019_CLO_L3;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L20;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
SC6019,http://data.europa.eu/esco/skill/be727774-46d7-43d7-aee9-1a51b5cd8c71,carry out statistical forecasts,skill,0.141918,,0.116918,low_confidence,LOW,rejected,below_overflow_threshold,SC6019_MOTA_MAIN;SC6019_MUCTIEU_MT1;SC6019_MUCTIEU_MT2;SC6019_MUCTIEU_MT4;SC6019_CLO_L2;SC6019_CLO_L4;SC6019_BAIHOC_L14;SC6019_BAIHOC_L15;SC6019_BAIHOC_L18;SC6019_BAIHOC_L19;SC6019_BAIHOC_L21;SC6019_BAIHOC_L24;SC6019_BAIHOC_L25,escoxlmr_knowledge;escoxlmr_skill
