course_code,skill_uri,skill_label,concept_type,rrf_score,rerank_score,combined_score,tier,confidence_level,decision,reject_reason,evidence_ids,extraction_sources
IT6203_BS,http://data.europa.eu/esco/skill/7d35602d-bc94-4975-aa7c-f4e8e05ce8e0,cost management,knowledge,0.092371,0.984316,0.716733,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/ccb2e5f2-4279-48fd-9d85-a1db42ff1e13,project configuration management,knowledge,0.089680,0.983237,0.715170,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/d5a59ca8-2e91-472e-8571-d12ce4478679,Process-based management,knowledge,0.121619,0.947401,0.699666,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/6eff134b-e34f-4d6e-a6e8-5e47cf2228d0,risk management,knowledge,0.062327,0.990075,0.711751,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/bec4359e-cb92-468f-a997-8fb28e32fba9,ICT project management methodologies,knowledge,0.061613,0.988778,0.710628,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/2d140a3a-45a6-4248-80dd-b3760ebc9cc6,operations management,knowledge,0.094012,0.962942,0.702263,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/da6393d5-a53c-4863-abc7-51f36281d74e,lean project management,knowledge,0.072828,0.963704,0.696441,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,data warehouse,knowledge,0.065599,0.949917,0.684622,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/0a9acb6b-1139-4be9-b431-3a80a959f2f4,Agile project management,knowledge,0.070031,0.952543,0.687789,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
IT6203_BS,http://data.europa.eu/esco/skill/cf532795-a1fd-43bd-8407-6e43f877e6e3,mobile device management,knowledge,0.109395,0.896236,0.660183,PRIMARY,HIGH,accepted,,IT6203_BS_MOTA_MAIN;IT6203_BS_BAIHOC_L09;IT6203_BS_BAIHOC_L12;IT6203_BS_BAIHOC_L13;IT6203_BS_BAIHOC_L14,escoxlmr_knowledge
