course_code,skill_uri,skill_label,concept_type,rrf_score,rerank_score,combined_score,tier,confidence_level,decision,reject_reason,evidence_ids,extraction_sources
BM6091_BS,http://data.europa.eu/esco/skill/9e9a4209-c7cf-4f6e-973e-dc2ffadccc74,perform procurement processes,skill,0.231159,,0.206159,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L35;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37,escoxlmr_skill;escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/f17f94f1-88cb-4815-873a-2a9639f10729,draft project documentation,skill,0.625295,0.061077,0.205342,low_confidence,LOW,rejected,TRIPLE_FAIL_MISMATCH,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L23;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L27;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L35;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37;BM6091_BS_BAIHOC_L38,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/92721092-fe7c-4689-96bd-4f02385bc0e7,manage contracts,skill,0.230020,,0.205020,low_confidence,LOW,rejected,TRIPLE_FAIL_MISMATCH,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L27;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L35;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37;BM6091_BS_BAIHOC_L38,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/713fb616-118e-40bc-9366-4a69879a49d5,implement data quality processes,skill,0.224796,,0.199796,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/0ab03c6c-281b-48f4-83e0-10eeb27a1bae,network management system tools,knowledge,0.223859,,0.223859,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_MOTA_MAIN;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L23;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L25;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L38;BM6091_BS_BAIHOC_L33,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/9d2e926f-53d9-41f5-98f3-19dfaa687f3f,tools for software configuration management,knowledge,0.218910,,0.218910,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_MOTA_MAIN;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L38;BM6091_BS_BAIHOC_L33,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/cb668e89-6ef5-4ff3-ab4a-506010e7e70b,manage a team,skill,0.218225,,0.218225,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L37;BM6091_BS_BAIHOC_L38;BM6091_BS_BAIHOC_L31,escoxlmr_skill;escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/3be6b84a-fa78-42b9-a8df-150cdb40b9d7,ICT quality policy,knowledge,0.217042,,0.192042,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37,escoxlmr_skill;escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/4918ec9a-0204-4935-8b09-b0112370daa8,establish an Information Security Management System,skill,0.216067,,0.216067,low_confidence,LOW,rejected,FRAMEWORK_WITHOUT_EXPLICIT_TEACHING,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L27;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37;BM6091_BS_BAIHOC_L38,escoxlmr_knowledge
BM6091_BS,http://data.europa.eu/esco/skill/e71c6cee-7247-49f4-829a-141c880ae938,advice on security risk management,skill,0.205263,,0.180263,low_confidence,LOW,rejected,below_overflow_threshold,BM6091_BS_MOTA_MAIN;BM6091_BS_CLO_None;BM6091_BS_BAIHOC_L22;BM6091_BS_BAIHOC_L24;BM6091_BS_BAIHOC_L27;BM6091_BS_BAIHOC_L30;BM6091_BS_BAIHOC_L32;BM6091_BS_BAIHOC_L36;BM6091_BS_BAIHOC_L37;BM6091_BS_BAIHOC_L38,escoxlmr_knowledge
