course_code,skill_uri,skill_label,concept_type,rrf_score,rerank_score,combined_score,tier,confidence_level,decision,reject_reason,evidence_ids,extraction_sources
SC6265,http://data.europa.eu/esco/skill/a4d336a6-9ffd-402a-91cc-f359716ba4e0,ML (computer programming),knowledge,0.329696,0.869587,0.682620,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/1b70a55d-b8a4-49fc-96c6-15ab4cff2522,use data processing techniques,skill,0.353531,0.319737,0.304875,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/d56fc2b5-4b0a-4e7e-9bde-a33736f6ff18,Scratch (computer programming),knowledge,0.304029,,0.279029,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/48db96bf-3314-45c6-bad8-fdb6e20e5639,data engineering,knowledge,0.301725,,0.276725,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/b633eb55-8f1f-4ae6-ab4c-2022ffe2cb7f,C++,knowledge,0.300109,,0.275109,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/3cd569a2-4f88-4c1e-9995-8dce8c5e51a7,JavaScript,knowledge,0.299217,,0.274217,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/b0096dc5-2e2d-4bc1-8172-05bf486c3968,design application interfaces,skill,0.294456,,0.269456,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_skill;escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/867137fb-ff1b-4ca3-99f3-cb6969aa2c68,TypeScript,knowledge,0.284366,,0.259366,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/3ec2e4d6-7000-4905-bf1a-c5b1679416de,data warehouse,knowledge,0.283867,,0.258867,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/cb5cccc9-abe4-4b11-abe6-d27e5cd85fb1,manage standards for data exchange,skill,0.282248,,0.257248,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/def007fa-5fed-4a5f-91a2-b0d7e3db1be1,COBOL,knowledge,0.279396,,0.254396,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/f2d57f41-43b4-4f5b-8100-3df5c21eda50,process data,skill,0.278211,,0.253211,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/4350c38d-0fe9-4ca7-bab9-40ed7f72b04f,PHP,knowledge,0.257761,,0.232761,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/56a7f561-1d55-43c9-9cd7-36a0a9bc6c50,ASP.NET,knowledge,0.256289,,0.231289,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/0cd6dcf1-5778-42a5-b685-4d01ae4a4871,Common Lisp,knowledge,0.251866,,0.226866,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/b4dc6e4f-dc7d-445f-8ce2-d7b9d225e282,AJAX,knowledge,0.247231,,0.222231,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/c3a03c5a-c260-4c26-9b9a-873abb396f4d,MATLAB,knowledge,0.244713,,0.219713,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/04f1b938-d4d4-4cb1-a863-982af76b9d93,SAS language,knowledge,0.244444,,0.219444,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/25b291b5-8245-4d9d-b391-86a8a31d7109,use concurrent programming,skill,0.239159,,0.239159,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/d3286405-49f8-4e8a-8046-a4376b4e7963,manage cloud data and storage,skill,0.229620,,0.204620,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/a4346013-a967-4a58-a533-6b32ad1364c5,data protection,knowledge,0.224147,,0.199147,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/e5a6e1e0-1b07-4432-83ba-77d593b2cb47,SAS Data Management,knowledge,0.220759,,0.195759,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/4959697d-3a24-4f46-af0c-b752318e6c54,ObjectStore,knowledge,0.219905,,0.194905,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/b105ec9b-0857-41d6-8d07-a83e58b73d90,ICT system programming,knowledge,0.219820,,0.194820,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/52cf3037-ab53-4806-85ed-7fd21ea7f6a1,Groovy,knowledge,0.218979,,0.193979,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L13;SC6265_BAIHOC_L16;SC6265_BAIHOC_L17;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/dcdd5ddf-82a6-4ac3-8edc-d4b23cae9a88,VBScript,knowledge,0.215372,,0.190372,low_confidence,LOW,rejected,WEAK_RETRIEVAL_MISMATCH,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L18;SC6265_BAIHOC_L20;SC6265_BAIHOC_L22;SC6265_BAIHOC_L23;SC6265_BAIHOC_L24,escoxlmr_knowledge
SC6265,http://data.europa.eu/esco/skill/fd6d2981-3d4a-4ce2-9741-cfc98c5b74bd,implement data warehousing techniques,skill,0.214450,,0.189450,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge;escoxlmr_skill
SC6265,http://data.europa.eu/esco/skill/03ff0d53-573a-47a0-a0ad-1995815a4339,information structure,knowledge,0.214427,,0.189427,low_confidence,LOW,rejected,below_overflow_threshold,SC6265_MOTA_MAIN;SC6265_CLO_L1;SC6265_CLO_L2;SC6265_BAIHOC_L16;SC6265_BAIHOC_L19;SC6265_BAIHOC_L20;SC6265_BAIHOC_L21;SC6265_BAIHOC_L24,escoxlmr_knowledge
