source_id,target_id,type
SC6013,SC6013_L3,CO_CLO
SC6014,SC6014_L1,CO_CLO
SC6014,SC6014_L2,CO_CLO
SC6014,SC6014_L3,CO_CLO
SC6014,SC6014_L1,CO_CLO
SC6014,SC6014_L2,CO_CLO
SC6014,SC6014_L3,CO_CLO
SC6016,SC6016_L1,CO_CLO
SC6016,SC6016_L2,CO_CLO
SC6016,SC6016_L3,CO_CLO
SC6016,SC6016_L1,CO_CLO
SC6016,SC6016_L2,CO_CLO
SC6016,SC6016_L3,CO_CLO
SC6019,SC6019_L1,CO_CLO
SC6019,SC6019_L2,CO_CLO
SC6019,SC6019_L3,CO_CLO
SC6019,SC6019_L4,CO_CLO
SC6019,SC6019_L1,CO_CLO
SC6019,SC6019_L2,CO_CLO
SC6019,SC6019_L3,CO_CLO
SC6019,SC6019_L4,CO_CLO
SC6200,SC6200_L1,CO_CLO
SC6200,SC6200_L2,CO_CLO
SC6200,SC6200_L3,CO_CLO
SC6200,SC6200_L1,CO_CLO
SC6200,SC6200_L2,CO_CLO
SC6200,SC6200_L3,CO_CLO
SC6202,SC6202_L1,CO_CLO
SC6202,SC6202_L2,CO_CLO
SC6202,SC6202_L1,CO_CLO
SC6202,SC6202_L2,CO_CLO
SC6205,SC6205_L1,CO_CLO
SC6205,SC6205_L2,CO_CLO
SC6205,SC6205_L3,CO_CLO
SC6205,SC6205_L1,CO_CLO
SC6205,SC6205_L2,CO_CLO
SC6205,SC6205_L3,CO_CLO
SC6206,SC6206_L1,CO_CLO
SC6206,SC6206_L2,CO_CLO
SC6206,SC6206_L1,CO_CLO
SC6206,SC6206_L2,CO_CLO
SC6208,SC6208_L1,CO_CLO
SC6208,SC6208_L2,CO_CLO
SC6208,SC6208_L3,CO_CLO
SC6208,SC6208_L1,CO_CLO
SC6208,SC6208_L2,CO_CLO
SC6208,SC6208_L3,CO_CLO
