source_id,target_id,type
7480201,IT6202,CO_HOC_PHAN
7480201,SC6205,CO_HOC_PHAN
7480201,IT6203,CO_HOC_PHAN
7480201,SC6206,CO_HOC_PHAN
7480201,SC6211,CO_HOC_PHAN
7480201,SC6240,CO_HOC_PHAN
7480201,IT6204,CO_HOC_PHAN
7480201,SC6244,CO_HOC_PHAN
7480201,SC6209,CO_HOC_PHAN
7480201,SC6239,CO_HOC_PHAN
7480201,SC6200,CO_HOC_PHAN
7480201,SC6013,CO_HOC_PHAN
7480201,SC6224,CO_HOC_PHAN
7480201,SC6016,CO_HOC_PHAN
7480201,SC6277,CO_HOC_PHAN
7480201,SC6234,CO_HOC_PHAN
7480201,SC6019,CO_HOC_PHAN
7480201,SC6232,CO_HOC_PHAN
7480201,SC6219,CO_HOC_PHAN
7480201,SC6263,CO_HOC_PHAN
7480201,IT6218,CO_HOC_PHAN
7480201,SC6241,CO_HOC_PHAN
7480201,SC6260,CO_HOC_PHAN
7480201,SC6222,CO_HOC_PHAN
7480201,SC6261,CO_HOC_PHAN
7480201,SC6210,CO_HOC_PHAN
7480201,SC6214,CO_HOC_PHAN
7480201,SC6212,CO_HOC_PHAN
7480201,SC6213,CO_HOC_PHAN
7480201,SC6265,CO_HOC_PHAN
7480201,SC6266,CO_HOC_PHAN
7480201,SC6215,CO_HOC_PHAN
7480201,SC6262,CO_HOC_PHAN
7480201,AA6040,CO_HOC_PHAN
7480201,IT6205,CO_HOC_PHAN
7480201,IT6206,CO_HOC_PHAN
7480201,PE6001,CO_HOC_PHAN
7480201,PE6005,CO_HOC_PHAN
7480201,PE6017,CO_HOC_PHAN
7480201,PE6003,CO_HOC_PHAN
7480201,PE6027,CO_HOC_PHAN
7480201,PE6033,CO_HOC_PHAN
7480201,PE6021,CO_HOC_PHAN
7480201,PE6025,CO_HOC_PHAN
7480201,PE6031,CO_HOC_PHAN
7480201,PE6029,CO_HOC_PHAN
7480201,PE6035,CO_HOC_PHAN
7480201,PE6011,CO_HOC_PHAN
7480201,PE6013,CO_HOC_PHAN
7480201,PE6015,CO_HOC_PHAN
7480201,PE6037,CO_HOC_PHAN
7480201,PE6019,CO_HOC_PHAN
7480201,PE6002,CO_HOC_PHAN
7480201,PE6006,CO_HOC_PHAN
7480201,PE6018,CO_HOC_PHAN
7480201,PE6004,CO_HOC_PHAN
7480201,PE6028,CO_HOC_PHAN
7480201,PE6034,CO_HOC_PHAN
7480201,PE6022,CO_HOC_PHAN
7480201,PE6026,CO_HOC_PHAN
7480201,PE6032,CO_HOC_PHAN
7480201,PE6030,CO_HOC_PHAN
7480201,PE6036,CO_HOC_PHAN
7480201,PE6012,CO_HOC_PHAN
7480201,PE6014,CO_HOC_PHAN
7480201,PE6016,CO_HOC_PHAN
7480201,PE6038,CO_HOC_PHAN
7480201,PE6020,CO_HOC_PHAN
7480201,DC6005,CO_HOC_PHAN
7480201,DC6004,CO_HOC_PHAN
7480201,DC6007,CO_HOC_PHAN
7480201,DC6006,CO_HOC_PHAN
7480201,SL6570,CO_HOC_PHAN
7480201,SL6571,CO_HOC_PHAN
7480201,FL6560,CO_HOC_PHAN
7480201,FL6561,CO_HOC_PHAN
7480201,FL6562,CO_HOC_PHAN
7480201,FL6563,CO_HOC_PHAN
7480201,FL6564,CO_HOC_PHAN
7480201,FL6565,CO_HOC_PHAN
7480201,FL6580,CO_HOC_PHAN
7480201,FL6581,CO_HOC_PHAN
